,ID,Date,Category,Invoice Number,Product Code,Customer Code,Destination,QTY,Total Price
375,2529979,01/03/2020,Category4,4709,30001096,15,ZAF,550,6310.15
376,2529980,09/03/2020,Category4,4820,30001096,10,ARE,70,826.728
377,2529981,09/03/2020,Category4,4820,30001096,10,ARE,70,826.728
378,2529982,14/01/2020,Category4,4025,30001096,560,AFG,1080,9359.118
379,2529983,14/01/2020,Category4,4025,30001096,560,AFG,1080,9359.118
380,2529984,14/01/2020,Category4,4026,30001096,11,QAT,15,154.91085
381,2529985,14/01/2020,Category4,4026,30001096,11,QAT,15,154.91085
382,2529986,14/01/2020,Category4,4024,30001096,560,AFG,240,2079.804
383,2529987,14/01/2020,Category4,4024,30001096,560,AFG,240,2079.804
384,2529988,05/12/2019,Category4,3437,30001096,14,IRQ,100,836.04199
385,2529989,05/12/2019,Category4,3437,30001096,14,IRQ,100,836.04199
386,2529990,10/12/2019,Category4,3525,30001096,8,IRQ,40,359.196
387,2529991,10/12/2019,Category4,3525,30001096,8,IRQ,40,359.196
388,2529992,09/12/2019,Category4,3487,30001096,560,AFG,520,4099.8152
389,2529993,09/12/2019,Category4,3487,30001096,560,AFG,520,4099.8152
390,2529994,09/12/2019,Category4,3488,30001096,560,AFG,30,236.5278
391,2529995,09/12/2019,Category4,3488,30001096,560,AFG,30,236.5278
392,2529996,28/12/2019,Category4,3790,30001096,514,BHR,50,625.9905
393,2529997,28/12/2019,Category4,3790,30001096,514,BHR,50,625.9905
394,2529998,28/12/2019,Category4,3789,30001096,15,ZAF,550,5484.8805
395,2529999,28/12/2019,Category4,3789,30001096,15,ZAF,550,5484.8805
396,2530000,07/04/2019,Category4,4,30001096,575,KWT,40,687.332
397,2530001,30/04/2019,Category4,317,30001096,560,AFG,73,688.49366
398,2530002,22/05/2019,Category4,682,30001096,603,AZE,130,1338.8453
399,2530003,30/07/2019,Category4,1573,30001096,560,AFG,278,2445.65218
400,2530004,09/07/2019,Category4,1283,30001096,560,AFG,165,1460.3127
401,2530005,04/08/2019,Category4,1650,30001096,560,AFG,167,1467.59099
402,2530006,04/08/2019,Category4,1650,30001096,560,AFG,167,1467.59099
403,2530007,09/11/2019,Category4,3029,30001096,560,AFG,165,1153.77735
404,2530008,26/11/2019,Category4,3303,30001096,609,TKM,50,415.151
405,2530009,26/11/2019,Category4,3303,30001096,609,TKM,50,415.151
406,2530010,26/11/2019,Category4,3303,30001097,609,TKM,50,415.151
407,2530011,26/11/2019,Category4,3303,30001097,609,TKM,50,415.151
408,2530012,09/11/2019,Category4,3029,30001097,560,AFG,100,699.259
409,2530013,04/08/2019,Category4,1650,30001097,560,AFG,167,1467.59099
410,2530014,04/08/2019,Category4,1650,30001097,560,AFG,167,1467.59099
411,2530015,09/07/2019,Category4,1283,30001097,560,AFG,165,1460.3127
412,2530016,30/07/2019,Category4,1573,30001097,560,AFG,108,950.10948
413,2530017,22/05/2019,Category4,682,30001097,603,AZE,130,1338.8453
414,2530018,30/04/2019,Category4,317,30001097,560,AFG,74,697.92508
415,2530019,07/04/2019,Category4,4,30001097,575,KWT,30,515.499
416,2530020,28/12/2019,Category4,3790,30001097,514,BHR,70,876.3867
417,2530021,28/12/2019,Category4,3790,30001097,514,BHR,70,876.3867
418,2530022,09/12/2019,Category4,3490,30001097,560,AFG,30,236.5278
419,2530023,09/12/2019,Category4,3490,30001097,560,AFG,30,236.5278
420,2530024,09/12/2019,Category4,3489,30001097,560,AFG,520,4099.8152
421,2530025,09/12/2019,Category4,3489,30001097,560,AFG,520,4099.8152
422,2530026,14/01/2020,Category4,4024,30001097,560,AFG,594,5147.5149
423,2530027,14/01/2020,Category4,4024,30001097,560,AFG,594,5147.5149
424,2530028,15/01/2020,Category4,4042,30001100,7,IRQ,125,2355.2975
425,2530029,15/01/2020,Category4,4042,30001100,7,IRQ,125,2355.2975
426,2530030,16/12/2019,Category4,3623,30001100,7,IRQ,35,634.8839
427,2530031,16/12/2019,Category4,3623,30001100,7,IRQ,35,634.8839
428,2530032,27/02/2020,Category4,4676,30001100,7,IRQ,50,1263.195
429,2530033,27/02/2020,Category4,4676,30001100,7,IRQ,50,1263.195
430,2530034,27/02/2020,Category4,4676,30001101,7,IRQ,50,1263.195
431,2530035,27/02/2020,Category4,4676,30001101,7,IRQ,50,1263.195
432,2530036,16/12/2019,Category4,3623,30001101,7,IRQ,132,2394.41928
433,2530037,16/12/2019,Category4,3623,30001101,7,IRQ,132,2394.41928
434,2530038,10/12/2019,Category5,3524,30011013,8,IRQ,50,339.3705
435,2530039,10/12/2019,Category5,3524,30011013,8,IRQ,50,339.3705
436,2530040,14/01/2020,Category5,4026,30011013,11,QAT,20,156.11786
437,2530041,14/01/2020,Category5,4026,30011013,11,QAT,20,156.11786
438,2530042,28/07/2019,Category5,1554,30011013,603,AZE,2,11.74498
439,2530043,28/07/2019,Category5,1554,30011013,603,AZE,2,11.74498
440,2530044,09/11/2019,Category5,3019,30011013,10,ARE,10,66.05705
441,2530045,09/11/2019,Category5,3019,30011013,10,ARE,10,66.05705
442,2530046,09/03/2020,Category5,4820,30011013,10,ARE,60,530.784
443,2530047,09/03/2020,Category5,4820,30011013,10,ARE,60,530.784
444,2530048,09/03/2020,Category4,4820,30001113,10,ARE,60,407.664
445,2530049,09/03/2020,Category4,4820,30001113,10,ARE,60,407.664
446,2530050,24/08/2021,Category4,2808,30001113,37,DEU,30,347.6216
447,2530051,02/12/2020,Category4,4538,30001113,22,PAK,16,179.11962
448,2530052,09/11/2019,Category4,3018,30001113,10,ARE,10,50.73448
449,2530053,09/11/2019,Category4,3018,30001113,10,ARE,10,50.73448
450,2530054,02/10/2019,Category4,2522,30001113,589,PAK,50,257.025
451,2530055,02/10/2019,Category4,2522,30001113,589,PAK,50,257.025
452,2530056,12/05/2019,Category4,474,30001113,596,KEN,23,138.16767
453,2530057,01/06/2019,Category4,793,30001113,605,AUS,100,543.184
454,2530058,08/02/2020,Category4,4353,30001113,10,ARE,20,120.6968
455,2530059,08/02/2020,Category4,4353,30001113,10,ARE,20,120.6968
456,2530060,10/12/2019,Category4,3525,30001113,8,IRQ,50,260.6505
457,2530061,10/12/2019,Category4,3525,30001113,8,IRQ,50,260.6505
458,2530062,08/02/2020,Category4,4353,30001114,10,ARE,30,181.0452
459,2530063,08/02/2020,Category4,4353,30001114,10,ARE,30,181.0452
460,2530064,14/01/2020,Category4,4026,30001114,11,QAT,10,59.95251
461,2530065,14/01/2020,Category4,4026,30001114,11,QAT,10,59.95251
462,2530066,28/12/2019,Category4,3792,30001114,514,BHR,50,377.40869
463,2530067,28/12/2019,Category4,3792,30001114,514,BHR,50,377.40869
464,2530068,12/05/2019,Category4,474,30001114,596,KEN,23,138.16767
465,2530069,02/10/2019,Category4,2522,30001114,589,PAK,50,257.025
466,2530070,02/10/2019,Category4,2522,30001114,589,PAK,50,257.025
467,2530071,09/11/2019,Category4,3018,30001114,10,ARE,20,101.46897
468,2530072,09/11/2019,Category4,3018,30001114,10,ARE,20,101.46897
469,2530073,02/12/2020,Category4,4538,30001114,22,PAK,16,179.11962
470,2530074,24/08/2021,Category4,2808,30001114,37,DEU,15,173.8108
471,2530075,09/03/2020,Category4,4820,30001114,10,ARE,50,339.72
472,2530076,09/03/2020,Category4,4820,30001114,10,ARE,50,339.72
473,2530077,09/03/2020,Category4,4820,30001115,10,ARE,60,407.664
474,2530078,09/03/2020,Category4,4820,30001115,10,ARE,60,407.664
475,2530079,24/08/2021,Category4,2808,30001115,37,DEU,30,347.6216
476,2530080,02/12/2020,Category4,4538,30001115,22,PAK,17,190.31459
477,2530081,09/11/2019,Category4,3018,30001115,10,ARE,20,101.46897
478,2530082,09/11/2019,Category4,3018,30001115,10,ARE,20,101.46897
479,2530083,02/10/2019,Category4,2522,30001115,589,PAK,50,257.025
480,2530084,02/10/2019,Category4,2522,30001115,589,PAK,50,257.025
481,2530085,12/05/2019,Category4,474,30001115,596,KEN,23,138.16767
482,2530086,29/04/2019,Category4,302,30001115,514,BHR,50,469.3655
483,2530087,01/06/2019,Category4,793,30001115,605,AUS,50,271.592
484,2530088,28/12/2019,Category4,3792,30001115,514,BHR,100,754.81737
485,2530089,28/12/2019,Category4,3792,30001115,514,BHR,100,754.81737
486,2530090,14/01/2020,Category4,4026,30001115,11,QAT,10,59.95251
487,2530091,14/01/2020,Category4,4026,30001115,11,QAT,10,59.95251
488,2530092,08/02/2020,Category4,4353,30001115,10,ARE,30,181.0452
489,2530093,08/02/2020,Category4,4353,30001115,10,ARE,30,181.0452
490,2530094,10/12/2019,Category4,3525,30001115,8,IRQ,50,260.6505
491,2530095,10/12/2019,Category4,3525,30001115,8,IRQ,50,260.6505
492,2530096,08/02/2020,Category4,4353,30001117,10,ARE,20,120.6968
493,2530097,08/02/2020,Category4,4353,30001117,10,ARE,20,120.6968
494,2530098,09/11/2019,Category4,3018,30001117,10,ARE,10,50.73448
495,2530099,09/11/2019,Category4,3018,30001117,10,ARE,10,50.73448
496,2530100,24/08/2021,Category4,2808,30001117,37,DEU,15,173.8108
497,2530101,09/03/2020,Category4,4820,30001117,10,ARE,50,339.72
498,2530102,09/03/2020,Category4,4820,30001117,10,ARE,50,339.72
499,2530103,09/03/2020,Category4,4820,30001119,10,ARE,60,407.664
500,2530104,09/03/2020,Category4,4820,30001119,10,ARE,60,407.664
501,2530105,24/08/2021,Category4,2808,30001119,37,DEU,30,347.6216
502,2530106,02/12/2020,Category4,4538,30001119,22,PAK,17,190.31459
503,2530107,09/11/2019,Category4,3018,30001119,10,ARE,10,50.73448
504,2530108,09/11/2019,Category4,3018,30001119,10,ARE,10,50.73448
505,2530109,02/10/2019,Category4,2522,30001119,589,PAK,50,257.025
506,2530110,02/10/2019,Category4,2522,30001119,589,PAK,50,257.025
507,2530111,29/04/2019,Category4,302,30001119,514,BHR,50,469.3655
508,2530112,12/05/2019,Category4,474,30001119,596,KEN,23,138.16767
509,2530113,08/02/2020,Category4,4353,30001119,10,ARE,20,120.6968
510,2530114,08/02/2020,Category4,4353,30001119,10,ARE,20,120.6968
511,2530115,28/12/2019,Category4,3792,30001119,514,BHR,100,754.81737
512,2530116,28/12/2019,Category4,3792,30001119,514,BHR,100,754.81737
513,2530117,10/12/2019,Category4,3525,30001119,8,IRQ,50,260.6505
514,2530118,10/12/2019,Category4,3525,30001119,8,IRQ,50,260.6505
515,2530119,10/12/2019,Category4,3525,30001121,8,IRQ,50,260.6505
516,2530120,10/12/2019,Category4,3525,30001121,8,IRQ,50,260.6505
517,2530121,28/12/2019,Category4,3792,30001121,514,BHR,100,754.81737
518,2530122,28/12/2019,Category4,3792,30001121,514,BHR,100,754.81737
519,2530123,12/05/2019,Category4,474,30001121,596,KEN,23,138.16767
520,2530124,02/10/2019,Category4,2522,30001121,589,PAK,50,257.025
521,2530125,02/10/2019,Category4,2522,30001121,589,PAK,50,257.025
522,2530126,02/12/2020,Category4,4538,30001121,22,PAK,17,190.31459
523,2530127,24/08/2021,Category4,2808,30001121,37,DEU,30,347.6216
524,2530128,24/08/2021,Category4,2809,30001129,37,DEU,30,437.83207
525,2530129,02/12/2020,Category4,4538,30001129,22,PAK,17,248.12634
526,2530130,27/02/2020,Category4,4674,30001129,7,IRQ,110,965.7989
527,2530131,27/02/2020,Category4,4674,30001129,7,IRQ,110,965.7989
528,2530132,02/10/2019,Category4,2521,30001129,589,PAK,50,323.725
529,2530133,02/10/2019,Category4,2521,30001129,589,PAK,50,323.725
530,2530134,09/11/2019,Category4,3018,30001129,10,ARE,30,191.70146
531,2530135,09/11/2019,Category4,3018,30001129,10,ARE,30,191.70146
532,2530136,12/05/2019,Category4,474,30001129,596,KEN,20,158.203
533,2530137,01/06/2019,Category4,793,30001129,605,AUS,50,342.0725
534,2530138,15/01/2020,Category4,4036,30001129,7,IRQ,33,216.09423
535,2530139,15/01/2020,Category4,4036,30001129,7,IRQ,33,216.09423
536,2530140,09/02/2020,Category4,4375,30001129,7,IRQ,107,813.2535
537,2530141,09/02/2020,Category4,4375,30001129,7,IRQ,107,813.2535
538,2530142,08/02/2020,Category4,4353,30001129,10,ARE,70,532.0644
539,2530143,08/02/2020,Category4,4353,30001129,10,ARE,70,532.0644
540,2530144,05/12/2019,Category4,3438,30001129,14,IRQ,29,177.2733
541,2530145,05/12/2019,Category4,3438,30001129,14,IRQ,29,177.2733
542,2530146,10/12/2019,Category4,3525,30001129,8,IRQ,25,164.1455
543,2530147,10/12/2019,Category4,3525,30001129,8,IRQ,25,164.1455
544,2530148,16/12/2019,Category4,3623,30001129,7,IRQ,17,107.16885
545,2530149,16/12/2019,Category4,3623,30001129,7,IRQ,17,107.16885
546,2530150,10/12/2019,Category4,3525,30001130,8,IRQ,25,164.1455
547,2530151,10/12/2019,Category4,3525,30001130,8,IRQ,25,164.1455
548,2530152,16/12/2019,Category4,3623,30001130,7,IRQ,15,94.56075
549,2530153,16/12/2019,Category4,3623,30001130,7,IRQ,15,94.56075
550,2530154,05/12/2019,Category4,3438,30001130,14,IRQ,28,171.16044
551,2530155,05/12/2019,Category4,3438,30001130,14,IRQ,28,171.16044
552,2530156,09/02/2020,Category4,4375,30001130,7,IRQ,107,813.2535
553,2530157,09/02/2020,Category4,4375,30001130,7,IRQ,107,813.2535
554,2530158,08/02/2020,Category4,4353,30001130,10,ARE,60,456.0552
555,2530159,08/02/2020,Category4,4353,30001130,10,ARE,60,456.0552
556,2530160,15/01/2020,Category4,4036,30001130,7,IRQ,32,209.54592
557,2530161,15/01/2020,Category4,4036,30001130,7,IRQ,32,209.54592
558,2530162,01/06/2019,Category4,793,30001130,605,AUS,100,684.145
559,2530163,09/11/2019,Category4,3018,30001130,10,ARE,20,127.80098
560,2530164,09/11/2019,Category4,3018,30001130,10,ARE,20,127.80098
561,2530165,02/10/2019,Category4,2522,30001130,589,PAK,50,323.725
562,2530166,02/10/2019,Category4,2522,30001130,589,PAK,50,323.725
563,2530167,02/12/2020,Category4,4539,30001130,22,PAK,16,233.53067
564,2530168,24/08/2021,Category4,2809,30001130,37,DEU,30,437.83207
565,2530169,24/08/2021,Category4,2809,30001131,37,DEU,30,437.83207
566,2530170,27/02/2020,Category4,4674,30001131,7,IRQ,235,2063.29765
567,2530171,27/02/2020,Category4,4674,30001131,7,IRQ,235,2063.29765
568,2530172,27/04/2020,Category4,292,30001131,7,IRQ,50,439.14
569,2530173,27/04/2020,Category4,292,30001131,7,IRQ,50,439.14
570,2530174,02/10/2019,Category4,2521,30001131,589,PAK,50,323.725
571,2530175,02/10/2019,Category4,2521,30001131,589,PAK,50,323.725
572,2530176,09/11/2019,Category4,3018,30001131,10,ARE,20,127.80098
573,2530177,09/11/2019,Category4,3018,30001131,10,ARE,20,127.80098
574,2530178,15/01/2020,Category4,4036,30001131,7,IRQ,33,216.09423
575,2530179,15/01/2020,Category4,4036,30001131,7,IRQ,33,216.09423
576,2530180,08/02/2020,Category4,4353,30001131,10,ARE,60,456.0552
577,2530181,08/02/2020,Category4,4353,30001131,10,ARE,60,456.0552
578,2530182,09/02/2020,Category4,4375,30001131,7,IRQ,107,813.2535
579,2530183,09/02/2020,Category4,4375,30001131,7,IRQ,107,813.2535
580,2530184,05/12/2019,Category4,3437,30001131,14,IRQ,28,171.16044
581,2530185,05/12/2019,Category4,3437,30001131,14,IRQ,28,171.16044
582,2530186,16/12/2019,Category4,3623,30001131,7,IRQ,17,107.16885
583,2530187,16/12/2019,Category4,3623,30001131,7,IRQ,17,107.16885
584,2530188,16/12/2019,Category4,3623,30001132,7,IRQ,17,107.16885
585,2530189,16/12/2019,Category4,3623,30001132,7,IRQ,17,107.16885
586,2530190,05/12/2019,Category4,3437,30001132,14,IRQ,28,171.16044
587,2530191,05/12/2019,Category4,3437,30001132,14,IRQ,28,171.16044
588,2530192,09/02/2020,Category4,4375,30001132,7,IRQ,102,775.251
589,2530193,09/02/2020,Category4,4375,30001132,7,IRQ,102,775.251
590,2530194,08/02/2020,Category4,4353,30001132,10,ARE,70,532.0644
591,2530195,08/02/2020,Category4,4353,30001132,10,ARE,70,532.0644
592,2530196,15/01/2020,Category4,4036,30001132,7,IRQ,33,216.09423
593,2530197,15/01/2020,Category4,4036,30001132,7,IRQ,33,216.09423
594,2530198,09/11/2019,Category4,3018,30001132,10,ARE,20,127.80098
595,2530199,09/11/2019,Category4,3018,30001132,10,ARE,20,127.80098
596,2530200,02/10/2019,Category4,2522,30001132,589,PAK,50,323.725
597,2530201,02/10/2019,Category4,2522,30001132,589,PAK,50,323.725
598,2530202,27/02/2020,Category4,4674,30001132,7,IRQ,110,965.7989
599,2530203,27/02/2020,Category4,4674,30001132,7,IRQ,110,965.7989
600,2530204,02/12/2020,Category4,4538,30001132,22,PAK,17,248.12634
601,2530205,02/12/2020,Category4,4538,30001135,22,PAK,17,248.12634
602,2530206,24/08/2021,Category4,2809,30001135,37,DEU,30,437.83207
603,2530207,27/02/2020,Category4,4674,30001135,7,IRQ,110,965.7989
604,2530208,27/02/2020,Category4,4674,30001135,7,IRQ,110,965.7989
605,2530209,09/11/2019,Category4,3018,30001135,10,ARE,30,191.70146
606,2530210,09/11/2019,Category4,3018,30001135,10,ARE,30,191.70146
607,2530211,01/06/2019,Category4,793,30001135,605,AUS,50,342.0725
608,2530212,12/05/2019,Category4,474,30001135,596,KEN,20,158.203
609,2530213,07/04/2019,Category4,4,30001135,575,KWT,10,105.5546
610,2530214,15/01/2020,Category4,4036,30001135,7,IRQ,33,216.09423
611,2530215,15/01/2020,Category4,4036,30001135,7,IRQ,33,216.09423
612,2530216,08/02/2020,Category4,4353,30001135,10,ARE,60,456.0552
613,2530217,08/02/2020,Category4,4353,30001135,10,ARE,60,456.0552
614,2530218,09/02/2020,Category4,4375,30001135,7,IRQ,107,813.2535
615,2530219,09/02/2020,Category4,4375,30001135,7,IRQ,107,813.2535
616,2530220,05/12/2019,Category4,3438,30001135,14,IRQ,29,177.2733
617,2530221,05/12/2019,Category4,3438,30001135,14,IRQ,29,177.2733
618,2530222,16/12/2019,Category4,3623,30001135,7,IRQ,17,107.16885
619,2530223,16/12/2019,Category4,3623,30001135,7,IRQ,17,107.16885
620,2530224,16/12/2019,Category4,3623,30001136,7,IRQ,17,107.16885
621,2530225,16/12/2019,Category4,3623,30001136,7,IRQ,17,107.16885
622,2530226,10/12/2019,Category4,3525,30001136,8,IRQ,25,164.1455
623,2530227,10/12/2019,Category4,3525,30001136,8,IRQ,25,164.1455
624,2530228,05/12/2019,Category4,3437,30001136,14,IRQ,28,171.16044
625,2530229,05/12/2019,Category4,3437,30001136,14,IRQ,28,171.16044
626,2530230,09/02/2020,Category4,4375,30001136,7,IRQ,105,798.0525
627,2530231,09/02/2020,Category4,4375,30001136,7,IRQ,105,798.0525
628,2530232,08/02/2020,Category4,4353,30001136,10,ARE,60,456.0552
629,2530233,08/02/2020,Category4,4353,30001136,10,ARE,60,456.0552
630,2530234,15/01/2020,Category4,4036,30001136,7,IRQ,33,216.09423
631,2530235,15/01/2020,Category4,4036,30001136,7,IRQ,33,216.09423
632,2530236,09/11/2019,Category4,3018,30001136,10,ARE,30,191.70146
633,2530237,09/11/2019,Category4,3018,30001136,10,ARE,30,191.70146
634,2530238,02/12/2020,Category4,4538,30001136,22,PAK,16,233.53067
635,2530239,09/07/2019,Category4,1283,30001141,560,AFG,167,3270.82526
636,2530240,09/07/2019,Category4,1283,30001144,560,AFG,167,3270.82526
637,2530241,02/10/2019,Category4,2521,30001148,589,PAK,80,756.24
638,2530242,02/10/2019,Category4,2521,30001148,589,PAK,80,756.24
639,2530243,25/06/2019,Category4,1011,30001148,605,AUS,50,359.6685
640,2530244,10/12/2019,Category4,3526,30001148,8,IRQ,10,95.8634
641,2530245,10/12/2019,Category4,3526,30001148,8,IRQ,10,95.8634
642,2530246,15/01/2020,Category4,4036,30001139,7,IRQ,33,216.09423
643,2530247,15/01/2020,Category4,4036,30001139,7,IRQ,33,216.09423
644,2530248,09/02/2020,Category4,4375,30001139,7,IRQ,115,874.0575
645,2530249,09/02/2020,Category4,4375,30001139,7,IRQ,115,874.0575
646,2530250,05/12/2019,Category4,3438,30001139,14,IRQ,30,183.38618
647,2530251,05/12/2019,Category4,3438,30001139,14,IRQ,30,183.38618
648,2530252,08/02/2020,Category4,4353,30001139,10,ARE,70,532.0644
649,2530253,08/02/2020,Category4,4353,30001139,10,ARE,70,532.0644
650,2530254,12/05/2019,Category4,474,30001139,596,KEN,20,158.203
651,2530255,01/06/2019,Category4,795,30001139,5,SYC,100,795.454
652,2530256,02/10/2019,Category4,2522,30001139,589,PAK,50,323.725
653,2530257,02/10/2019,Category4,2522,30001139,589,PAK,50,323.725
654,2530258,09/11/2019,Category4,3018,30001139,10,ARE,30,191.70146
655,2530259,09/11/2019,Category4,3018,30001139,10,ARE,30,191.70146
656,2530260,02/12/2020,Category4,4538,30001139,22,PAK,17,248.12634
657,2530261,24/08/2021,Category4,2809,30001139,37,DEU,30,437.83207
658,2530262,27/02/2020,Category4,4674,30001139,7,IRQ,110,965.7989
659,2530263,27/02/2020,Category4,4674,30001139,7,IRQ,110,965.7989
660,2530264,24/08/2021,Category6,2810,30002106,37,DEU,10,470.75378
661,2530265,29/07/2019,Category6,1562,30002106,6,LKA,10,239.6776
662,2530266,29/07/2019,Category6,1562,30002106,6,LKA,10,239.6776
663,2530267,26/11/2019,Category4,3303,30001149,609,TKM,50,500.877
664,2530268,26/11/2019,Category4,3303,30001149,609,TKM,50,500.877
665,2530269,09/02/2020,Category4,4375,30001149,7,IRQ,700,9998.1
666,2530270,09/02/2020,Category4,4375,30001149,7,IRQ,700,9998.1
667,2530271,15/01/2020,Category4,4036,30001149,7,IRQ,700,8613.99
668,2530272,15/01/2020,Category4,4036,30001149,7,IRQ,700,8613.99
669,2530273,16/12/2019,Category4,3623,30001149,7,IRQ,300,3554.007
670,2530274,16/12/2019,Category4,3623,30001149,7,IRQ,300,3554.007
671,2530275,27/02/2020,Category4,4674,30001149,7,IRQ,925,15262.04675
672,2530276,27/02/2020,Category4,4674,30001149,7,IRQ,925,15262.04675
673,2530277,02/10/2019,Category4,2521,30001150,589,PAK,80,261.28
674,2530278,02/10/2019,Category4,2521,30001150,589,PAK,80,261.28
675,2530279,26/10/2019,Category3,2843,30003008,603,AZE,400,616.536
676,2530280,26/10/2019,Category3,2843,30003008,603,AZE,400,616.536
677,2530281,16/11/2019,Category3,3140,30003008,603,AZE,1550,2728.0
678,2530282,16/11/2019,Category3,3140,30003008,603,AZE,1550,2728.0
679,2530283,20/11/2019,Category3,3216,30003008,595,CAN,202,415.69984
680,2530284,20/11/2019,Category3,3216,30003008,595,CAN,202,415.69984
681,2530285,10/12/2019,Category3,3524,30003008,8,IRQ,100,205.255
682,2530286,10/12/2019,Category3,3524,30003008,8,IRQ,100,205.255
683,2530287,16/12/2019,Category3,3625,30003008,7,IRQ,300,536.256
684,2530288,16/12/2019,Category3,3625,30003008,7,IRQ,300,536.256
